LEGACY_STATUS	STATUS	LANGUA	DESCRP	DI_TIMESTAMP											
51	51	W	Документът от приложението не е осчетоводен	2018.06.19 05:33:47											
51	51	X	Taikomosios programos dokumentas neužregistruotas	2018.06.19 05:33:47											
51	51	Y	Lietojumprogrammas dokuments nav grāmatots	2018.06.19 05:33:47											
51	51	c	Document d'aplicació no comptabilitzat	2018.06.19 05:33:47											
51	51	d	Aplikacijski dokument nije knjižen	2018.06.19 05:33:47											
51	51	늑	TAIS TEDS2*+	2018.06.19 05:33:47											
51	51	닱	[Āŋŵēŋƌűŋğşƃēĺēğ∙ŋįċĥţ∙ğēƃűċĥţ∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙]	2018.06.19 05:33:47											
51	51	묩	एप्लिकेशन दस्तावेज़ पोस्ट नहीं किया गया	2018.06.19 05:33:47											
51	51	뱋	Қолданба құжаты жіберілмеді	2018.06.19 05:33:47											
51	51	쁩	Tài liệu ứng dụng không được thông báo	2018.06.19 05:33:47											
52	52	1	应用凭证未全部过帐	2018.06.19 05:33:47											
52	52	2	ไม่ได้ส่งเอกสารระบบงานทั้งหมด	2018.06.19 05:33:47											
52	52	3	어플리케이션 문서를 완전히 전기하지 않았습니다.	2018.06.19 05:33:47											
52	52	4	Document aplicaţie neînregistrat complet	2018.06.19 05:33:47											
52	52	5	Dokument aplikacije knjižen nepopolno	2018.06.19 05:33:47											
52	52	6	Dokument aplikacije nije u potpunosti knjižen	2018.06.19 05:33:47											
52	52	7	Tidak semua dokumen aplikasi dipos	2018.06.19 05:33:47											
52	52	8	Документ застосунку не проведений повністю	2018.06.19 05:33:47											
52	52	9	Rakendusedokument pole täielikult kirjendatud	2018.06.19 05:33:47											
52	52	A	لم يتم ترحيل مستند التطبيق بشكل كامل	2018.06.19 05:33:47											
52	52	B	מסמך יישום לא נרשם במלואו	2018.06.19 05:33:47											
52	52	C	Aplikační dokl.zaúčtován nekompletně	2018.06.19 05:33:47											
52	52	D	Anwendungsbeleg unvollständig gebucht	2018.06.19 05:33:47											
52	52	E	Application document not fully posted	2018.06.19 05:33:47											
52	52	F	Document application partiellement enregistré	2018.06.19 05:33:47											
52	52	G	Μη ολοκληρωμένη καταχώριση εγγραφής εφαρμογής	2018.06.19 05:33:47											
52	52	H	Alkalmazási bizonylat hiányosan könyvelve	2018.06.19 05:33:47											
52	52	I	Documento appl. registrato parzialmente	2018.06.19 05:33:47											
52	52	J	アプリケーション文書の転記未完了	2018.06.19 05:33:47											
52	52	K	Applikationsbilag bogført ufuldstændigt	2018.06.19 05:33:47											
52	52	L	Dokument aplikacji niekopletnie zaksięgowany	2018.06.19 05:33:47											
52	52	M	應用程式文件未全部過帳	2018.06.19 05:33:47											
52	52	N	Applicatiedocument onvolledig geboekt	2018.06.19 05:33:47											
52	52	O	Applikasjonsdokument ufullstendig kontert	2018.06.19 05:33:47											
52	52	P	Documento de aplicação gravado de forma incompleta	2018.06.19 05:33:47											
52	52	Q	Doklad o aplikácii zapísaný nekompletne	2018.06.19 05:33:47											
52	52	R	Документ приложения проведен не полностью.	2018.06.19 05:33:47											
52	52	S	Documento de aplicación contabilizado de forma incompleta	2018.06.19 05:33:47											
52	52	T	Uygulama belgesi tam olarak kaydedilmedi	2018.06.19 05:33:47											
52	52	U	Sovellustosite kirjattu puutteellisesti	2018.06.19 05:33:47											
52	52	V	Applikationsdokument ofullständigt bokat	2018.06.19 05:33:47											
52	52	W	Документ от приложение не е напълно осчетоводен	2018.06.19 05:33:47											
52	52	X	Taikomosios programos dokumentas nevisiškai užregistruotas	2018.06.19 05:33:47											
52	52	Y	Lietojumprogrammas dokuments grāmatots nepilnīgi	2018.06.19 05:33:47											
52	52	c	Document d'aplicació comptabilitzat de forma incompleta	2018.06.19 05:33:47											
52	52	d	Aplikacijski dokument nije potpuno knjižen	2018.06.19 05:33:47											
52	52	늑	TAIS TEDS2*+	2018.06.19 05:33:47											
52	52	닱	[Āŋŵēŋƌűŋğşƃēĺēğ∙űŋʋŏĺĺşţäŋƌįğ∙ğēƃűċĥţ∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙]	2018.06.19 05:33:47											
52	52	묩	एप्लिकेशन दस्तावेज़ पूर्ण रूप से पोस्ट नहीं किया गया	2018.06.19 05:33:47											
52	52	뱋	Қолданба құжаты толығымен жіберілмеді	2018.06.19 05:33:47											
52	52	쁩	Tài liệu ứng dụng không được thông báo đầy đủ	2018.06.19 05:33:47											
53	53	1	应用凭证已过帐	2018.06.19 05:33:47											
53	53	2	ผ่านรายการเอกสารของแอพพลิเคชันแล้ว	2018.06.19 05:33:47											
53	53	3	어플리케이션 문서를 전기했습니다.	2018.06.19 05:33:47											
53	53	4	Document aplicaţie înregistrat	2018.06.19 05:33:47											
53	53	5	Dokument aplikacije knjižen	2018.06.19 05:33:47											
53	53	6	Dokument aplikacije knjižen	2018.06.19 05:33:47											
53	53	7	Dokumen aplikasi dipos	2018.06.19 05:33:47											
53	53	8	Документ застосунку проведений	2018.06.19 05:33:47											
53	53	9	Rakendusedokument on kirjendatud	2018.06.19 05:33:47											
53	53	A	تم ترحيل مستند التطبيق	2018.06.19 05:33:47											
53	53	B	מסמך יישום נרשם	2018.06.19 05:33:47											
53	53	C	Aplikační dokl.zaúčtován	2018.06.19 05:33:47											
53	53	D	Anwendungsbeleg gebucht	2018.06.19 05:33:47											
53	53	E	Application document posted	2018.06.19 05:33:47											
53	53	F	Document application enregistré	2018.06.19 05:33:47											
53	53	G	Μη καταχωρημένη εγγραφή εφαρμογής	2018.06.19 05:33:47											
53	53	H	Alkalmazási bizonylat könyvelve	2018.06.19 05:33:47											
53	53	I	Documento appl. registrato	2018.06.19 05:33:47											
53	53	J	アプリケーション文書転記済	2018.06.19 05:33:47											
53	53	K	Applikationsbilag bogført	2018.06.19 05:33:47											
53	53	L	Dokument aplikacji zaksięgowany	2018.06.19 05:33:47											
53	53	M	應用程式文件已過帳	2018.06.19 05:33:47											
53	53	N	Applicatiedocument geboekt	2018.06.19 05:33:47											
53	53	O	Applikasjonsdokument kontert	2018.06.19 05:33:47											
53	53	P	Documento de aplicação gravado	2018.06.19 05:33:47											
53	53	Q	Doklad o aplikácii zapísaný	2018.06.19 05:33:47											
53	53	R	Документ приложения проведен.	2018.06.19 05:33:47											
53	53	S	Documento de aplicación contabilizado	2018.06.19 05:33:47											
53	53	T	Uygulama belgesi kaydedildi	2018.06.19 05:33:47											
53	53	U	Sovellustosite kirjattu	2018.06.19 05:33:47											
53	53	V	Applikationsdokument bokat	2018.06.19 05:33:47											
53	53	W	Документ от приложение осчетоводен	2018.06.19 05:33:47											
53	53	X	Taikomosios programos dokumentas užregistruotas	2018.06.19 05:33:47											
53	53	Y	Lietojumprogrammas dokuments ir grāmatots	2018.06.19 05:33:47											
53	53	c	Document d'aplicació comptabilitzat	2018.06.19 05:33:47											
53	53	d	Aplikacijski dokument knjižen	2018.06.19 05:33:47											
53	53	늑	TAIS TEDS2*+	2018.06.19 05:33:47											
53	53	닱	[Āŋŵēŋƌűŋğşƃēĺēğ∙ğēƃűċĥţ∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙]	2018.06.19 05:33:47											
53	53	묩	एप्लिकेशन दस्तावेज़ पोस्ट किया गया	2018.06.19 05:33:47											
53	53	뱋	Қолданба құжаты жіберілді	2018.06.19 05:33:47											
53	53	쁩	Tài liệu ứng dụng được thông báo	2018.06.19 05:33:47											
54	54	1	正式应用程序检查时出错	2018.06.19 05:33:47											
54	54	2	ข้อผิดพลาดขณะตรวจสอบระบบงานที่เป็นทางการ	2018.06.19 05:33:47											
54	54	3	서식 어플리케이션을 점검하는 동안 오류가 발생했습니다.	2018.06.19 05:33:47											
54	54	4	Eroare la verificare formală aplicaţie	2018.06.19 05:33:47											
54	54	5	Napaka pri formalni kontroli aplikacije	2018.06.19 05:33:47											
54	54	6	Greška tokom formalne provjere aplikacije	2018.06.19 05:33:47											
54	54	7	Ralat semasa semakan aplikasi formal	2018.06.19 05:33:47											
54	54	8	Помилка під час формальної перевірки застосунку	2018.06.19 05:33:47											
54	54	9	Tõrge formaalse rakendusekontrolli käigus	2018.06.19 05:33:47											
54	54	A	خطأ أثناء فحص التطبيق الرسمي	2018.06.19 05:33:47											
54	54	B	שגיאה בבדיקת יישום פורמלי	2018.06.19 05:33:47											
54	54	C	Chyba při formální kontrole aplikace	2018.06.19 05:33:47											
54	54	D	Fehler bei der formalen Anwendungsprüfung	2018.06.19 05:33:47											
54	54	E	Error during formal application check	2018.06.19 05:33:47											
54	54	F	Erreur lors du contrôle formel de l'application	2018.06.19 05:33:47											
54	54	G	Λάθος κατά τον συμβατικό έλεγχο εφαρμογής	2018.06.19 05:33:47											
54	54	H	Hiba a formai alkalmazás-ellenőrzésnél	2018.06.19 05:33:47											
54	54	I	Errore durante contr. formale dell'appl.	2018.06.19 05:33:47											
54	54	J	仮アプリケーションチェック中のエラー	2018.06.19 05:33:47											
54	54	K	Fejl ved formel applikationskontrol	2018.06.19 05:33:47											
54	54	L	Błąd przy formalnej kontroli aplikacji	2018.06.19 05:33:47											
54	54	M	正式應用程式檢查期間發生錯誤	2018.06.19 05:33:47											
54	54	N	Fout bij formele applicatiecontrole	2018.06.19 05:33:47											
54	54	O	Feil ved formell applikasjonskontroll	2018.06.19 05:33:47											
54	54	P	Erro na verificação formal da aplicação	2018.06.19 05:33:47											
54	54	Q	Chyba pri formálnej kontrole aplikácie	2018.06.19 05:33:47											
54	54	R	Ошибка при формальной проверке приложения.	2018.06.19 05:33:47											
54	54	S	Error durante verificación formal de aplicación	2018.06.19 05:33:47											
54	54	T	Biçimsel uygulama kontrolünde hata	2018.06.19 05:33:47											
54	54	U	Virhe muodollisessa sovellustarkistuksessa	2018.06.19 05:33:47											
54	54	V	Fel vid formell applikationskontroll	2018.06.19 05:33:47											
54	54	W	Грешка при формална проверка на приложение	2018.06.19 05:33:47											
54	54	X	Formalios taikomosios programos patikros klaida	2018.06.19 05:33:47											
54	54	Y	Lietojumprogrammas formālās pārbaudes laikā radās kļūda	2018.06.19 05:33:47											
54	54	c	Error en la verificació formal d'aplicació	2018.06.19 05:33:47											
54	54	d	Greška pri formalnoj proveri aplikacije	2018.06.19 05:33:47											
54	54	늑	TAIS TEDS2*+	2018.06.19 05:33:47											
54	54	닱	[Ƒēĥĺēŗ∙ƃēį∙ƌēŗ∙ƒŏŗɱąĺēŋ∙Āŋŵēŋƌűŋğşρŗüƒűŋğ∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙]	2018.06.19 05:33:47											
54	54	묩	औपचारिक एप्लिकेशन जांच के दौरान त्रुटि	2018.06.19 05:33:47											
54	54	뱋	Формальды қолданба тексеруі кезіндегі қате	2018.06.19 05:33:47											
54	54	쁩	Lỗi trong khi chính thức kiểm tra ứng dụng	2018.06.19 05:33:47											
55	55	1	正式应用程序检查 OK	2018.06.19 05:33:47											
55	55	2	ตรวจสอบระบบงานที่เป็นทางการ OK	2018.06.19 05:33:47											
55	55	3	서식 어플리케이션 점검 OK	2018.06.19 05:33:47											
55	55	4	Verificare formală aplicaţie OK	2018.06.19 05:33:47											
55	55	5	Formalna kontrolna aplikacija OK	2018.06.19 05:33:47											
55	55	6	Formalna provjera aplikacije OK	2018.06.19 05:33:47											
55	55	7	Semakan aplikasi formal OK	2018.06.19 05:33:47											
55	55	8	Формальна перевірка застосунку ОК	2018.06.19 05:33:47											
55	55	9	Formaalne rakendusekontroll on OK	2018.06.19 05:33:47											
55	55	A	فحص التطبيق الرسمي جيد	2018.06.19 05:33:47											
55	55	B	בדיקת יישום פורמלי מוצלחת	2018.06.19 05:33:47											
55	55	C	Formální kontr.aplikace OK	2018.06.19 05:33:47											
55	55	D	Formale Anwendungsprüfung OK	2018.06.19 05:33:47											
55	55	E	Formal application check OK	2018.06.19 05:33:47											
55	55	F	OK pour le contrôle formel de l'application	2018.06.19 05:33:47											
55	55	G	Τυπικός έλεγχος εφαρμογής OK	2018.06.19 05:33:47											
55	55	H	Formai alkalmazás-ellenőrzés O.K.	2018.06.19 05:33:47											
55	55	I	Contr. formale dell'appl. OK	2018.06.19 05:33:47											
55	55	J	仮アプリケーションチェック OK	2018.06.19 05:33:47											
55	55	K	Formel applikationskontrol OK	2018.06.19 05:33:47											
55	55	L	Formalna kontrola aplikacji OK	2018.06.19 05:33:47											
55	55	M	正式應用程式檢查 OK	2018.06.19 05:33:47											
55	55	N	Formele applicatiecontrole OK	2018.06.19 05:33:47											
55	55	O	Formell applikasjonskontroll OK	2018.06.19 05:33:47											
55	55	P	Verificação formal da aplicação OK	2018.06.19 05:33:47											
55	55	Q	Formálna kontrola aplikacie OK	2018.06.19 05:33:47											
55	55	R	Формальная проверка приложения ОК	2018.06.19 05:33:47											
55	55	S	Verificación formal de aplicación OK	2018.06.19 05:33:47											
55	55	T	Biçimsel uygulama kontrolü tamam	2018.06.19 05:33:47											
55	55	U	Muodollinen sovellustarkistus OK	2018.06.19 05:33:47											
55	55	V	Formell applikationskontroll OK	2018.06.19 05:33:47											
55	55	W	Формална проверка на приложение OK	2018.06.19 05:33:47											
55	55	X	Formali taikomosios programos patikra pavyko	2018.06.19 05:33:47											
55	55	Y	Lietojumprogrammas formālā pārbaude ir izdevusies	2018.06.19 05:33:47											
55	55	c	Verificació formal d'aplicació OK	2018.06.19 05:33:47											
55	55	d	Formalna provera aplikacije OK	2018.06.19 05:33:47											
55	55	늑	TAIS TEDS2*+	2018.06.19 05:33:47											
55	55	닱	[Ƒŏŗɱąĺē∙Āŋŵēŋƌűŋğşρŗüƒűŋğ∙ŎĶ∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙]	2018.06.19 05:33:47											
55	55	묩	औपचारिक एप्लिकेशन जांच ठीक है	2018.06.19 05:33:47											
55	55	뱋	Формальды қолданба тексеруі дұрыс	2018.06.19 05:33:47											
55	55	쁩	Chính thức kiểm tra ứng dụng OK	2018.06.19 05:33:47											
56	56	1	IDoc 添加错误	2018.06.19 05:33:47											
56	56	2	เพิ่ม IDoc ที่มีข้อผิดพลาด	2018.06.19 05:33:47											
56	56	3	오류가 있는 IDoc를 추가했습니다.	2018.06.19 05:33:47											
56	56	4	IDoc cu erori adăugat	2018.06.19 05:33:47											
56	56	5	Dodan pomanjkljiv IDoc	2018.06.19 05:33:47											
56	56	6	Dodan IDoc s greškama	2018.06.19 05:33:47											
56	56	7	IDoc dengan ralat ditambah	2018.06.19 05:33:47											
56	56	8	IDoc із помилками доданий	2018.06.19 05:33:47											
